resp_id,plot_id,district,village,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,pv_paddy,harvested,sc_manage_status,sc_manage_type,sc_burn_straw_stub,sc_burn_straw_ash,sc_burn_resid,sc_burn_stand_stub,sc_burn_grass,sc_burn_trees_burnt,sc_burn_realtime,sowed,pv_visit_date,village_id,pv_burnt_any,pv_burnt,pv_burnt_alt,sc_burn_change_any
112200811,p1,Bathinda,Gumti Kalan,30.406401,75.167351,208.7,5,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1085,0,0,0,
112200941,p1,Bathinda,Gumti Kalan,30.431246,75.157784,204.60001,4.4000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1085,0,0,0,
112200971,p2,Bathinda,Gumti Kalan,30.424551,75.147285,205.8,5.8000002,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,10-Nov-19,1085,1,0,1,
112201171,p3,Bathinda,Gumti Kalan,30.432146,75.168114,201.5,4,Yes,Yes,Stubble management ongoing,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,,10-Nov-19,1085,0,0,0,
112201221,p3,Bathinda,Gumti Kalan,30.447479,75.158287,218.7,4.5,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,12-Nov-19,1085,1,0,1,
112201381,p2,Bathinda,Gumti Kalan,30.395168,75.178581,204.8,4.9000001,Yes,Yes,Stubble managed,Burnt,0,1,0,0,1,0,0,No,14-Nov-19,1085,1,0,1,
112201591,p1,Bathinda,Gumti Kalan,30.427639,75.171425,208.3,5,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,12-Nov-19,1085,1,0,1,
112500021,p1,Bathinda,Hakam Singh Wala,30.541569,74.758797,0,2848,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,12-Nov-19,1088,0,0,0,
112500171,p1,Bathinda,Hakam Singh Wala,30.541569,74.758797,0,2848,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,12-Nov-19,1088,0,0,0,
112500691,p2,Bathinda,Hakam Singh Wala,30.23031,74.936035,0,2000,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,Yes,20-Nov-19,1088,1,1,0,
112500851,p2,Bathinda,Hakam Singh Wala,30.230467,74.934761,241.8,4.8000002,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,20-Nov-19,1088,0,0,0,
112500931,p2,Bathinda,Hakam Singh Wala,30.541569,74.758797,0,2848,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,Yes,12-Nov-19,1088,0,0,0,
112500951,p2,Bathinda,Hakam Singh Wala,30.23031,74.936035,0,2000,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,20-Nov-19,1088,0,0,0,
112600081,p1,Bathinda,Hamirgarh,30.484671,75.132309,206.10001,4.9000001,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1089,0,0,0,
112600161,p1,Bathinda,Hamirgarh,30.484776,75.133842,211.89999,4.5999999,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,Yes,9-Nov-19,1089,0,0,0,
112600191,p1,Bathinda,Hamirgarh,30.484571,75.133255,202.7,7.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1089,0,0,0,
112600731,p1,Bathinda,Hamirgarh,30.480795,75.143181,203.89999,4.0999999,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,9-Nov-19,1089,0,0,0,
112600831,p2,Bathinda,Hamirgarh,30.480753,75.143204,214.39999,4.1999998,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,9-Nov-19,1089,0,0,0,
112601251,p1,Bathinda,Hamirgarh,30.486479,75.139168,208.60001,5.3000002,Yes,Yes,Stubble management ongoing,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,,9-Nov-19,1089,0,0,0,
112601391,p1,Bathinda,Hamirgarh,30.484314,75.128006,202.7,4.8000002,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,9-Nov-19,1089,0,0,0,
112602121,p1,Bathinda,Hamirgarh,30.485106,75.140099,199.60001,7.5,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1089,0,0,0,
113200561,p1,Bathinda,Jajjal,29.944971,75.010254,208,4.4000001,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,15-Nov-19,1092,1,0,1,
113200601,p1,Bathinda,Jajjal,29.960098,75.038353,190,2.2,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,12-Nov-19,1092,1,0,1,
113200621,p3,Bathinda,Jajjal,29.958967,75.04158,190,2.2,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,15-Nov-19,1092,1,0,1,
113200701,p1,Bathinda,Jajjal,29.976233,75.028114,196.60001,2.7,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,No,12-Nov-19,1092,0,0,0,
113200811,p1,Bathinda,Jajjal,29.970444,75.039383,190.8,3,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,12-Nov-19,1092,1,0,1,
113200851,p2,Bathinda,Jajjal,29.960257,75.016022,192.89999,4.3000002,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,12-Nov-19,1092,1,0,1,
113200881,p1,Bathinda,Jajjal,29.962315,75.034714,192.7,2.5,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,15-Nov-19,1092,1,0,1,
113200941,p1,Bathinda,Jajjal,29.974337,75.033333,193.2,1.3,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,15-Nov-19,1092,0,0,0,
113201071,p3,Bathinda,Jajjal,29.973866,75.039993,179.5,3.7,No,,,.s,.s,.s,.s,.s,.s,.s,.s,,12-Nov-19,1092,.s,.s,.s,
113900031,p1,Bathinda,Jethuke,30.27919,75.323868,197.8,4.3000002,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1096,0,0,0,
113900161,p1,Bathinda,Jethuke,30.2848,75.32711,217.60001,4.4000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1096,0,0,0,
113900421,p2,Bathinda,Jethuke,30.29051,75.333084,204,4.6999998,Yes,Yes,Stubble management ongoing,Burnt,1,0,1,0,0,0,0,,10-Nov-19,1096,1,1,0,
113900741,p1,Bathinda,Jethuke,30.297003,75.340317,210.3,4.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1096,0,0,0,
113900831,p3,Bathinda,Jethuke,30.298359,75.316116,206.2,4.0999999,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1096,0,0,0,
113900881,p1,Bathinda,Jethuke,30.285265,75.345512,222.89999,4.8000002,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1096,0,0,0,
113900991,p1,Bathinda,Jethuke,30.301636,75.326302,220,4.6999998,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1096,0,0,0,
113901251,p1,Bathinda,Jethuke,30.279247,75.341797,203.60001,4.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1096,0,0,0,
113901621,p2,Bathinda,Jethuke,30.281624,75.326866,212,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1096,0,0,0,
113901991,p1,Bathinda,Jethuke,30.280771,75.32206,213.2,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1096,0,0,0,
113902291,p5,Bathinda,Jethuke,30.298679,75.311646,208.39999,4.1999998,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1096,0,0,0,
114400011,p1,Bathinda,Jhumba,30.16691,74.7938,180.7,4.6999998,Yes,Yes,Stubble management ongoing,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,,10-Nov-19,1098,0,0,0,
114400331,p1,Bathinda,Jhumba,30.152777,74.772949,175.2,4.5,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,No,19-Nov-19,1098,1,1,1,
114400401,p1,Bathinda,Jhumba,30.163855,74.799286,203.89999,4,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,10-Nov-19,1098,1,0,1,
114400451,p1,Bathinda,Jhumba,30.161875,74.794319,183.60001,4.3000002,Yes,Yes,Stubble managed,Burnt,0,0,0,0,0,1,0,No,12-Nov-19,1098,1,0,1,
114400731,p1,Bathinda,Jhumba,30.161886,74.794312,184.89999,4.0999999,Yes,Yes,Stubble managed,Burnt,0,0,0,0,0,1,0,No,12-Nov-19,1098,1,0,1,
114400751,p1,Bathinda,Jhumba,30.157532,74.765686,189.60001,4.8000002,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,19-Nov-19,1098,1,1,1,
114400851,p1,Bathinda,Jhumba,30.153334,74.781525,188.2,4.8000002,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,19-Nov-19,1098,0,0,0,
114400961,p1,Bathinda,Jhumba,30.15366,74.767975,185.7,4.8000002,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,19-Nov-19,1098,1,1,0,
114401041,p1,Bathinda,Jhumba,30.179344,74.745789,186.60001,3.5999999,Yes,Yes,Stubble managed,Burnt,0,1,1,1,1,1,0,No,12-Nov-19,1098,1,1,1,
114401151,p1,Bathinda,Jhumba,30.167816,74.765541,193.89999,4.4000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,19-Nov-19,1098,1,1,0,
114401881,p1,Bathinda,Jhumba,30.152966,74.761925,192,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,10-Nov-19,1098,1,0,1,
114401961,p1,Bathinda,Jhumba,30.169167,74.777328,185.89999,4.5,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,10-Nov-19,1098,1,0,1,
114402151,p1,Bathinda,Jhumba,30.156145,74.78817,189.3,4.6999998,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,19-Nov-19,1098,1,1,0,
114402191,p1,Bathinda,Jhumba,30.16927,74.765579,186.10001,4.6999998,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,10-Nov-19,1098,1,0,1,
114402261,p1,Bathinda,Jhumba,30.153379,74.795753,192.5,4.3000002,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,1,0,No,12-Nov-19,1098,1,0,1,
114900381,p1,Bathinda,Kalal Wala,29.820333,75.119339,195.8,4.6999998,Yes,Yes,Stubble managed,Burnt,1,1,1,0,0,0,0,Yes,14-Nov-19,1103,1,1,1,
114900921,p2,Bathinda,Kalal Wala,29.803196,75.142532,199.2,1.8,Yes,Yes,Stubble managed,Burnt,0,0,0,1,1,0,0,No,14-Nov-19,1103,1,1,1,
114901281,p1,Bathinda,Kalal Wala,29.820951,75.143402,189.3,3.9000001,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,No,10-Nov-19,1103,1,1,0,
114901551,p1,Bathinda,Kalal Wala,29.812513,75.136513,193.2,4.5,Yes,Yes,Stubble managed,Burnt,0,1,0,0,0,0,0,No,10-Nov-19,1103,1,0,1,
114901711,p2,Bathinda,Kalal Wala,29.819794,75.141327,191,4.0999999,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,10-Nov-19,1103,1,1,0,
114901791,p1,Bathinda,Kalal Wala,29.807129,75.141174,194,3.0999999,Yes,Yes,Stubble managed,Burnt,0,1,0,0,0,1,0,No,14-Nov-19,1103,1,0,1,
114901831,p1,Bathinda,Kalal Wala,29.806473,75.148575,210.89999,4.4000001,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,10-Nov-19,1103,1,1,0,
115100071,p1,Bathinda,Kaljharani,30.078093,74.698677,202,4.8000002,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,13-Nov-19,1104,0,0,0,
115100221,p2,Bathinda,Kaljharani,30.087124,74.688416,189.10001,4.4000001,Yes,Yes,Stubble managed,Burnt,1,1,0,0,1,1,0,No,9-Nov-19,1104,1,1,1,
115100411,p1,Bathinda,Kaljharani,30.08288,74.702896,198.89999,4.8000002,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,13-Nov-19,1104,0,0,0,
115100471,p1,Bathinda,Kaljharani,30.10314,74.694649,193.7,4.4000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,1,0,Yes,13-Nov-19,1104,1,1,1,
115100481,p1,Bathinda,Kaljharani,30.093477,74.691582,189.60001,4.5999999,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,9-Nov-19,1104,0,0,0,
115100601,p1,Bathinda,Kaljharani,30.097914,74.702309,203.8,4.5999999,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,9-Nov-19,1104,0,0,0,
115400031,p1,Bathinda,Kangar,30.491089,75.230476,186.39999,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,No,14-Nov-19,1107,1,1,0,
115400141,p2,Bathinda,Kangar,30.486862,75.214256,190.60001,2.7,Yes,Yes,Stubble managed,Burnt,0,1,0,0,0,0,0,Yes,11-Nov-19,1107,1,0,1,
115400291,p1,Bathinda,Kangar,30.491356,75.233521,202.39999,1.7,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,11-Nov-19,1107,1,1,0,
115400341,p1,Bathinda,Kangar,30.486019,75.22937,214.5,4.5999999,Yes,Yes,Stubble managed,Burnt,0,1,0,0,0,0,0,No,11-Nov-19,1107,1,0,1,
115400471,p1,Bathinda,Kangar,30.498354,75.224876,206.89999,4.6999998,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1107,0,0,0,
115400871,p1,Bathinda,Kangar,30.492374,75.230675,205.10001,2.7,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,14-Nov-19,1107,1,0,1,
115401051,p1,Bathinda,Kangar,30.502508,75.233269,215.5,3,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,No,14-Nov-19,1107,0,0,0,
115500361,p4,Bathinda,Karar Wala,30.289778,75.279778,213.8,4.1999998,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,0,0,Yes,13-Nov-19,1108,1,1,1,
115500851,p1,Bathinda,Karar Wala,30.291138,75.307938,209.8,4.8000002,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,13-Nov-19,1108,0,0,0,
115500981,p1,Bathinda,Karar Wala,30.297024,75.291161,204.7,4.5999999,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,13-Nov-19,1108,0,0,0,
115501121,p1,Bathinda,Karar Wala,30.293486,75.282257,195.8,4.5999999,Yes,Yes,Stubble management ongoing,Burnt,1,0,1,0,1,0,0,,10-Nov-19,1108,1,1,1,
115501331,p1,Bathinda,Karar Wala,30.286524,75.311218,206.5,4.9000001,Yes,Yes,Stubble management ongoing,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,,10-Nov-19,1108,0,0,0,
115501551,p1,Bathinda,Karar Wala,30.275816,75.293793,210.39999,4.4000001,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1108,0,0,0,
115501631,p1,Bathinda,Karar Wala,30.305964,75.293365,230.10001,4.4000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,13-Nov-19,1108,0,0,0,
115501661,p1,Bathinda,Karar Wala,30.291525,75.315941,208.89999,4.0999999,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1108,0,0,0,
115501701,p1,Bathinda,Karar Wala,30.306265,75.286125,199.39999,4.5,Yes,Yes,Stubble management ongoing,Burnt,1,1,1,1,1,0,1,,10-Nov-19,1108,1,1,1,
116700751,p1,Bathinda,Kot Bhaktu,30.042234,74.98336,209.3,4.8000002,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,16-Nov-19,1115,1,1,1,
116700851,p1,Bathinda,Kot Bhaktu,30.038549,74.966698,194.7,4.1999998,Yes,Yes,Stubble managed,Burnt,1,1,0,0,0,1,0,No,11-Nov-19,1115,1,1,1,
116700881,p1,Bathinda,Kot Bhaktu,30.031998,74.979065,194.3,4.3000002,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,1,0,Yes,11-Nov-19,1115,1,1,1,
116701001,p3,Bathinda,Kot Bhaktu,30.036959,75.005486,194.39999,5,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,1,0,Yes,11-Nov-19,1115,1,1,1,
116701151,p1,Bathinda,Kot Bhaktu,30.037695,74.985451,207.39999,4.8000002,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,16-Nov-19,1115,1,1,1,
116701721,p1,Bathinda,Kot Bhaktu,30.047968,74.962708,216.2,3.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,1,0,Yes,11-Nov-19,1115,1,1,1,
116701771,p1,Bathinda,Kot Bhaktu,30.041567,74.963898,210.8,4,No,,,.s,.s,.s,.s,.s,.s,.s,.s,,11-Nov-19,1115,.s,.s,.s,
116702111,p1,Bathinda,Kot Bhaktu,30.04952,74.949661,198.5,4.0999999,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,16-Nov-19,1115,1,1,1,
116702591,p2,Bathinda,Kot Bhaktu,30.04619,74.988586,209.7,4.3000002,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,16-Nov-19,1115,1,1,1,
116702871,p2,Bathinda,Kot Bhaktu,30.036804,74.959229,193.2,4.3000002,No,,,.s,.s,.s,.s,.s,.s,.s,.s,,11-Nov-19,1115,.s,.s,.s,
116703001,p1,Bathinda,Kot Bhaktu,30.035368,74.96904,197.10001,4.3000002,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,16-Nov-19,1115,1,1,1,
116800121,p1,Bathinda,Kot Bhara,30.093838,75.043839,220.7,4.5999999,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,0,0,Yes,11-Nov-19,1116,1,1,1,
116800181,p1,Bathinda,Kot Bhara,30.0917,75.075348,194.39999,3.9000001,Yes,No,,.s,.s,.s,.s,.s,.s,.s,.s,,16-Nov-19,1116,.s,.s,.s,
116800231,p1,Bathinda,Kot Bhara,30.095415,75.07991,193.7,3.9000001,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,1,0,Yes,16-Nov-19,1116,1,1,1,
116800361,p1,Bathinda,Kot Bhara,30.104366,75.056252,196.60001,3.9000001,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,0,0,Yes,11-Nov-19,1116,1,1,1,
116800381,p1,Bathinda,Kot Bhara,30.092672,75.074341,196.5,4,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,16-Nov-19,1116,0,0,0,
116800521,p1,Bathinda,Kot Bhara,30.096581,75.074486,196.8,4,No,,,.s,.s,.s,.s,.s,.s,.s,.s,,11-Nov-19,1116,.s,.s,.s,
116800791,p1,Bathinda,Kot Bhara,30.100037,75.070427,204.8,3.9000001,No,,,.s,.s,.s,.s,.s,.s,.s,.s,,11-Nov-19,1116,.s,.s,.s,
116800931,p1,Bathinda,Kot Bhara,30.098343,75.053131,196.10001,3.9000001,No,,,.s,.s,.s,.s,.s,.s,.s,.s,,16-Nov-19,1116,.s,.s,.s,
116801181,p1,Bathinda,Kot Bhara,30.09384,75.088303,203.39999,3.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,11-Nov-19,1116,0,0,0,
116801491,p1,Bathinda,Kot Bhara,30.094908,75.074356,197.3,5,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,0,0,Yes,11-Nov-19,1116,1,1,1,
116801911,p1,Bathinda,Kot Bhara,30.100536,75.062286,194.3,4.4000001,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,Yes,16-Nov-19,1116,1,1,0,
116802081,p1,Bathinda,Kot Bhara,30.097382,75.07563,194.3,4.4000001,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,16-Nov-19,1116,0,0,0,
117400121,p1,Bathinda,Kotli Khurd,29.996675,75.260139,207.89999,4.5999999,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,13-Nov-19,1121,1,1,0,
117400131,p2,Bathinda,Kotli Khurd,29.98938,75.258087,200.8,4.8000002,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,13-Nov-19,1121,1,1,0,
117400181,p1,Bathinda,Kotli Khurd,29.992548,75.264908,216.60001,1543.4,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,13-Nov-19,1121,1,1,0,
117400191,p1,Bathinda,Kotli Khurd,30.004997,75.282814,203.3,4.8000002,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,13-Nov-19,1121,1,0,1,
117400471,p1,Bathinda,Kotli Khurd,30.00659,75.279518,205.89999,4,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,13-Nov-19,1121,1,0,1,
117400531,p1,Bathinda,Kotli Khurd,29.999535,75.271729,204,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,13-Nov-19,1121,1,1,0,
117400571,p1,Bathinda,Kotli Khurd,29.978064,75.267334,212,4.0999999,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,13-Nov-19,1121,0,0,0,
117400691,p1,Bathinda,Kotli Khurd,29.988909,75.271423,201.10001,4.9000001,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,13-Nov-19,1121,1,1,0,
117400721,p2,Bathinda,Kotli Khurd,29.982563,75.262833,212.3,4,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,13-Nov-19,1121,0,0,0,
117400831,p1,Bathinda,Kotli Khurd,30.005669,75.272095,232,4.5999999,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,13-Nov-19,1121,1,0,1,
117401001,p1,Bathinda,Kotli Khurd,29.996334,75.265625,206.89999,0.89999998,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,10-Nov-19,1121,1,1,0,
117401181,p1,Bathinda,Kotli Khurd,30.005568,75.272247,229,4.5999999,Yes,Yes,Stubble managed,Burnt,1,0,0,0,1,0,0,Yes,13-Nov-19,1121,1,1,1,
117401271,p1,Bathinda,Kotli Khurd,29.99803,75.271317,207,4.8000002,No,,,.s,.s,.s,.s,.s,.s,.s,.s,,13-Nov-19,1121,.s,.s,.s,
117600051,p2,Bathinda,Kutiwal Kalan,30.116343,75.244125,194.10001,4.1999998,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,19-Nov-19,1123,1,1,0,
117600141,p1,Bathinda,Kutiwal Kalan,30.130033,75.26535,199.3,3.4000001,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,10-Nov-19,1123,1,1,0,
117600151,p1,Bathinda,Kutiwal Kalan,30.117029,75.241241,191.60001,4.3000002,No,,,.s,.s,.s,.s,.s,.s,.s,.s,,19-Nov-19,1123,.s,.s,.s,
117600331,p1,Bathinda,Kutiwal Kalan,30.125351,75.229881,200.89999,4.8000002,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,10-Nov-19,1123,1,0,1,
117600341,p1,Bathinda,Kutiwal Kalan,30.130287,75.233109,212.7,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,19-Nov-19,1123,1,1,0,
117600601,p1,Bathinda,Kutiwal Kalan,30.13155,75.255249,202,0.80000001,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,10-Nov-19,1123,1,0,1,
117600621,p1,Bathinda,Kutiwal Kalan,30.130245,75.233063,200.39999,1.4,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,10-Nov-19,1123,0,0,0,
117600691,p1,Bathinda,Kutiwal Kalan,30.138809,75.253716,200.2,4.5,Yes,Yes,Stubble managed,Burnt,0,1,0,0,0,0,0,Yes,19-Nov-19,1123,1,0,1,
117600701,p2,Bathinda,Kutiwal Kalan,30.130367,75.232292,212.39999,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,19-Nov-19,1123,1,1,0,
117900031,p2,Bathinda,Laleana,29.998316,75.023941,185.10001,4.4000001,Yes,Yes,Stubble managed,Burnt,0,0,0,0,0,1,0,Yes,15-Nov-19,1126,1,0,1,
117900251,p1,Bathinda,Laleana,29.981146,75.010612,203.3,4.5999999,Yes,Yes,Stubble managed,Burnt,0,1,1,0,1,0,0,No,12-Nov-19,1126,1,1,1,
117900291,p1,Bathinda,Laleana,30.002028,75.026375,194.89999,4,Yes,Yes,Stubble managed,Burnt,0,0,0,0,0,1,0,Yes,15-Nov-19,1126,1,0,1,
117900361,p1,Bathinda,Laleana,29.989088,75.040131,185.8,4.9000001,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,No,10-Nov-19,1126,0,0,0,
117900501,p2,Bathinda,Laleana,29.996307,75.032074,184.7,4.5,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,10-Nov-19,1126,1,0,1,
117900561,p1,Bathinda,Laleana,29.986761,75.012878,190,3.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,1,0,Yes,15-Nov-19,1126,1,1,1,
117900621,p1,Bathinda,Laleana,30.000721,75.029755,186.89999,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,10-Nov-19,1126,1,0,1,
117900741,p2,Bathinda,Laleana,29.993708,75.042442,188.39999,4,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,10-Nov-19,1126,1,0,1,
117900871,p1,Bathinda,Laleana,29.986382,75.026299,199.3,4.5,Yes,Yes,Stubble managed,Burnt,0,0,0,0,0,1,0,Yes,15-Nov-19,1126,1,0,1,
