unique_id,a_hhid,resp_id.y,plot_id,district,pv_paddy,pv_visit_date,sc_manage_status,sc_manage_type,geometry,sc_burn_straw_stub,sc_burn_straw_ash,sc_burn_resid,sc_burn_stand_stub,sc_burn_grass,sc_burn_trees_burnt,sc_burn_realtime,sc_burn_change_any,burn_index
1126200611,12620061,126200611,p1,Bathinda,Yes,11-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.313317105174, 75.3132198750972, 75.3112109005451, 75.3111250698566, 75.313317105174, 30.3620574029271, 30.3608443918168, 30.3608556743648, 30.3613387976367, 30.3620574029271))",0,0,0,0,0,0,0,NA,0
1126200651,12620065,126200651,p1,Bathinda,No,16-Nov-19,NA,.s,"list(c(75.1104297861456, 75.1104083284735, 75.1089941337704, 75.108908303082, 75.1104297861456, 29.8146729597238, 29.8124219628775, 29.8124964345064, 29.8146048894844, 29.8146729597238))",0,0,1,0,0,0,0,NA,1
1126200781,12620078,126200781,p1,Bathinda,No,10-Nov-19,NA,.s,"list(c(75.1189491525292, 75.1190527528524, 75.1183694601058, 75.1183516904711, 75.118060670793, 75.1180707290768, 75.1179671287536, 75.1193672418594, 75.1194695010781, 75.1189491525292, 29.8090151174582, 29.808347174802, 29.8082852095124, 29.8088545323489, 29.8088245680699, 29.8094110517437, 29.810297461761, 29.8103006617829, 29.8091256650285, 29.8090151174582))",1,0,0,0,0,0,0,NA,1
1127100531,12710053,127100531,p1,Bathinda,Yes,13-Nov-19,Stubble managed,Burnt,"list(c(74.8814321681857, 74.8810278251767, 74.8817902430891, 74.8821359127759, 74.8822887986898, 74.8824017867445, 74.8814321681857, 30.138112026995, 30.1381630586582, 30.1390279833451, 30.1393825915771, 30.1393043053232, 30.1392335576921, 30.138112026995))",0,0,0,0,0,0,0,NA,0
1127100601,12710060,127100601,p1,Bathinda,Yes,13-Nov-19,Stubble managed,Burnt,"list(c(74.8966211825609, 74.895968735218, 74.8947550356388, 74.8953196406364, 74.8955305293202, 74.8956327885389, 74.8966211825609, 30.1338339720411, 30.1331682095243, 30.1340259288666, 30.1346157153271, 30.1344620348288, 30.1345301762113, 30.1338339720411))",0,0,0,0,1,0,0,NA,1
1127100621,12710062,127100621,p1,Bathinda,Yes,9-Nov-19,Stubble managed,Burnt,"list(c(74.9112140759825, 74.9116760864853, 74.9126061424612, 74.9121287092566, 74.9112140759825, 30.1315919350718, 30.1320961948506, 30.1314475289793, 30.1309534149683, 30.1315919350718))",0,0,1,0,0,0,0,NA,1
1127100831,12710083,127100831,p1,Bathinda,Yes,13-Nov-19,Stubble managed,Burnt,"list(c(74.8761448636651, 74.8761311173438, 74.8754317313432, 74.8757556080818, 74.8758457973599, 74.8762648925185, 74.8768858239054, 74.8761448636651, 30.1401248581584, 30.1401466041654, 30.1406424118264, 30.1409752684374, 30.1409317767837, 30.1413756806952, 30.1409155398947, 30.1401248581584))",0,0,0,0,1,0,0,NA,1
1127100851,12710085,127100851,p1,Bathinda,Yes,13-Nov-19,Stubble managed,Burnt,"list(c(74.8928915709257, 74.8931701853871, 74.8933411762118, 74.8935547471046, 74.8937596008181, 74.8939899355173, 74.8941877484321, 74.8943446576595, 74.8945324122905, 74.8943949490785, 74.8937210440635, 74.8934709280729, 74.8931259289383, 74.8928915709257, 30.1486480558956, 30.1490232139224, 30.1492922599131, 30.1494749092516, 30.1495891373961, 30.1496639364648, 30.1496708945148, 30.1496297260451, 30.1495282543914, 30.1493806854287, 30.148554121205, 30.1482537615323, 30.1484694639381, 30.1486480558956
))",0,0,0,0,0,0,0,NA,0
1127101111,12710111,127101111,p1,Bathinda,Yes,9-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.9096788465976, 74.9089046940207, 74.9077359214425, 74.9082512408494, 74.9085268378257, 74.9088399857282, 74.9096788465976, 30.1352718993664, 30.1344205700496, 30.1351025619675, 30.1356929219143, 30.135496618925, 30.1358573289919, 30.1352718993664))",0,1,0,0,0,0,0,NA,1
1127101221,12710122,127101221,p1,Bathinda,Yes,9-Nov-19,Stubble managed,Burnt,"list(c(74.8831286653876, 74.8823645710945, 74.8818194121122, 74.8825965821743, 74.8831286653876, 30.1279245928245, 30.1271056784717, 30.1275128166264, 30.1282827207271, 30.1279245928245))",0,0,1,0,0,0,0,NA,1
1127200031,12720003,127200031,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.2447997406125, 75.2448161691427, 75.2454481646418, 75.2453606575727, 75.2447997406125, 30.4882381419199, 30.4899118330561, 30.4898534724824, 30.4882098278916, 30.4882381419199))",0,0,0,0,0,1,0,NA,1
1127200441,12720044,127200441,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.2541904896497, 75.2530840784311, 75.2532064542174, 75.2528862655162, 75.2529523149132, 75.2544144541025, 75.2542729675769, 75.2541904896497, 30.4966585994807, 30.4966840221151, 30.4976861886277, 30.4977650557184, 30.4988492550667, 30.4988590772278, 30.4977491667493, 30.4966585994807))",0,1,1,0,1,0,0,NA,3
1127200501,12720050,127200501,p1,Bathinda,Yes,14-Nov-19,Stubble not managed,.s,"list(c(75.2531628683209, 75.2547738701105, 75.2547289431095, 75.2551872655749, 75.2551185339689, 75.2537482604384, 75.2537824586033, 75.2531581744551, 75.2531628683209, 30.496662066204, 30.4966146876419, 30.495793359268, 30.4957812256277, 30.4950494487592, 30.4950910501184, 30.4958754057487, 30.4959357849807, 30.496662066204))",0,0,0,0,0,1,0,NA,1
1127200511,12720051,127200511,p1,Bathinda,Yes,11-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.2435391023755, 75.24418015033, 75.2451390400528, 75.2450619265437, 75.2445204555988, 75.2440842613577, 75.2439729496836, 75.2438512444496, 75.2434891462326, 75.2435391023755, 30.4816612652954, 30.4816577980377, 30.4816586648521, 30.4806046127897, 30.480575718658, 30.4806465092655, 30.4806395746777, 30.4806213713822, 30.4806762701994, 30.4816612652954))",0,0,0,0,0,0,0,NA,0
1127200851,12720085,127200851,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.2518516033887, 75.2518053352832, 75.25066036731, 75.2505007758736, 75.2518516033887, 30.4901683880343, 30.4890589562398, 30.4893891868695, 30.4901617430377, 30.4901683880343))",0,0,0,0,1,0,0,NA,1
1127201221,12720122,127201221,p1,Bathinda,Yes,11-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.244201272726, 75.2435136213898, 75.2424269914627, 75.2426338568329, 75.2427374571561, 75.2427988126873, 75.244201272726, 30.4958040484261, 30.4939212940073, 30.4942777981007, 30.4948772651667, 30.4948899767175, 30.4958834948346, 30.4958040484261))",0,0,1,0,1,1,0,NA,3
1127201231,12720123,127201231,p1,Bathinda,Yes,11-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.246878452599, 75.2469274029135, 75.2469237148761, 75.2469304203987, 75.2469548955559, 75.2469750121235, 75.2469931170344, 75.2470165863633, 75.2470279857516, 75.2470373734831, 75.2470772713422, 75.2472724020481, 75.2474913373589, 75.2480026334524, 75.2486986666917, 75.2486718446016, 75.2486349642276, 75.2486326172947, 75.2486135065555, 75.2485866844654, 75.2482691779732, 75.2480257675051, 75.247932896018, 75.2478390187025, 75.2477149665355, 75.2476623281836, 75.2476717159152, 75.2476640045642, 
75.2476435527205, 75.246878452599, 30.496879891735, 30.4977300999828, 30.4982073458008, 30.4984321011922, 30.4984370122939, 30.4984358567406, 30.4984338345222, 30.4984482789381, 30.4984659011226, 30.4984997010412, 30.4984962343835, 30.4984942121664, 30.498488434403, 30.4984823677511, 30.498443367837, 30.4979577453745, 30.4973808308272, 30.4970965612091, 30.4968226909134, 30.4968027572858, 30.4968221131271, 30.4968458023605, 30.4968772916984, 30.4969053143116, 30.4969454704134, 30.4969258257038, 30.4968833584504, 
30.4968590914401, 30.4968406022854, 30.496879891735))",0,0,0,0,1,0,0,NA,1
1127500091,12750009,127500091,p1,Bathinda,Yes,16-Nov-19,Stubble managed,Burnt,"list(c(75.0615448504686, 75.0609473884105, 75.0617550686001, 75.0624222680926, 75.0615448504686, 29.9513251532537, 29.9521905488477, 29.9526602820738, 29.9518204544399, 29.9513251532537))",0,0,0,0,1,0,0,NA,1
1127500161,12750016,127500161,p1,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(75.0824861973524, 75.0814739987254, 75.0818944349884, 75.0829119980335, 75.0824861973524, 29.9522634636746, 29.9525763286793, 29.9536197859047, 29.9533107006075, 29.9522634636746))",0,0,0,0,0,1,0,NA,1
1127500391,12750039,127500391,p1,Bathinda,Yes,16-Nov-19,Stubble managed,Burnt,"list(c(75.0824815034866, 75.0827081501483, 75.0839399546384, 75.0837190076708, 75.0824815034866, 29.9418256415926, 29.9423349353506, 29.9419636421554, 29.9414357526523, 29.9418256415926))",0,0,1,0,1,0,0,NA,2
1127500571,12570057,127500571,p1,Bathinda,Yes,16-Nov-19,Stubble managed,Burnt,"list(c(75.0835359469056, 75.083687826991, 75.0838420540094, 75.0839855521917, 75.084298364818, 75.0844619795679, 75.0843724608421, 75.0843020528554, 75.0841381028294, 75.0839302316308, 75.0836995616555, 75.0835359469056, 29.9490531271651, 29.9495188081393, 29.9494816234629, 29.9494450197835, 29.9493442143428, 29.9492788505298, 29.94899502583, 29.9488221741574, 29.948873303423, 29.9489409915579, 29.9490046125526, 29.9490531271651))",0,0,0,0,0,0,0,NA,0
1127500701,12750070,127500701,p1,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(75.0861326605081, 75.0866882130503, 75.0879823789, 75.0866258516907, 75.084985345602, 75.0850386545062, 75.0861326605081, 29.9481423848333, 29.9495048638873, 29.9491373740407, 29.9477397381962, 29.9480964843611, 29.9484517767045, 29.9481423848333))",0,0,0,0,0,0,0,NA,0
1127501141,12750114,127501141,p1,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(75.0838829576969, 75.0844247639179, 75.0847033783793, 75.0846195593476, 75.0844817608594, 75.0844190642237, 75.0842839479446, 75.0839037448168, 75.083508118987, 75.0834846496582, 75.0838829576969, 29.9501012694199, 29.9499362632788, 29.9498395253962, 29.9496472113682, 29.949330560572, 29.9491028037797, 29.9488166545192, 29.9489343098986, 29.9490528366585, 29.9490592278033, 29.9501012694199))",0,0,0,0,0,1,0,NA,1
1128100021,12810002,128100021,p1,Bathinda,Yes,11-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.1523168385028, 75.1516013592481, 75.1512509956955, 75.1510686054825, 75.1518558338284, 75.1520466059446, 75.1517096534371, 75.1523356139659, 75.1524133980274, 75.1523651182651, 75.1523168385028, 30.0099400464589, 30.0105883480056, 30.0103009241974, 30.0104887659118, 30.0111057087618, 30.0109408039428, 30.010682123472, 30.0101072755661, 30.0100283063006, 30.0099885313159, 30.0099400464589))",1,0,1,0,0,0,0,NA,2
1128100261,12810026,128100261,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.1788006350398, 75.1791345700621, 75.1782266423106, 75.1778900250792, 75.1778792962431, 75.1788006350398, 29.9964905355561, 29.9961711303404, 29.9954321388785, 29.995737899078, 29.9957579346137, 29.9964905355561))",1,1,1,0,1,1,0,NA,5
1128100501,12810050,128100501,p1,Bathinda,Yes,11-Nov-19,Stubble managed,Burnt,"list(c(75.1511601358652, 75.1520928740501, 75.1516311988234, 75.1525786891579, 75.1521089673042, 75.1507323235273, 75.1511276140809, 75.1506451517343, 75.1511601358652, 29.9840657862431, 29.9831309705533, 29.9827514078965, 29.9819219989093, 29.9815427220433, 29.9828248811177, 29.9832221583052, 29.9836862271593, 29.9840657862431))",1,1,1,1,1,1,0,NA,6
1128100551,12810055,128100551,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.1726040616631, 75.1734757795929, 75.1731120049953, 75.1722563803195, 75.1726040616631, 30.0039611303473, 30.0030224371183, 30.0028601320066, 30.0036963343938, 30.0039611303473))",1,1,1,0,1,0,0,NA,4
1128100601,12810060,128100601,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.1709182932972, 75.1717367023229, 75.1731512323021, 75.1722942665219, 75.1709182932972, 29.9999920204246, 30.0007051362913, 29.9994226274072, 29.9986865637698, 29.9999920204246))",1,1,1,0,1,1,0,NA,5
1128100701,12810070,128100701,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.1769167184829, 75.1760071143507, 75.1750911399722, 75.1759977266192, 75.1769167184829, 29.9982725074271, 29.9975802803425, 29.9984232055526, 29.9991131038761, 29.9982725074271))",0,0,0,0,0,0,0,NA,0
1128600321,12860032,128600321,p1,Bathinda,Yes,12-Nov-19,Stubble managed,Created bales,"list(c(75.1457373797893, 75.1455979049205, 75.1447184756398, 75.1448177173733, 75.1457373797893, 29.9131876918985, 29.9122132674145, 29.912280399261, 29.9133050987979, 29.9131876918985))",0,0,0,0,0,0,0,NA,0
1128600501,12860050,128600501,p1,Bathinda,Yes,12-Nov-19,Stubble managed,Burnt,"list(c(75.167254731059, 75.1668839156627, 75.1655840501189, 75.1658288016915, 75.167254731059, 29.89750972172, 29.8966502451221, 29.8969589250915, 29.897818108371, 29.89750972172))",1,1,1,0,1,0,0,NA,4
1128601821,12860182,128601821,p1,Bathinda,No,12-Nov-19,NA,.s,"list(c(75.1606336981058, 75.1605203747749, 75.160111002624, 75.160467736423, 75.1622473821043, 75.1619714498519, 75.1612331718206, 75.1612496003508, 75.1606336981058, 29.9020607258514, 29.9025437746313, 29.9025928931787, 29.9043974743831, 29.904102186798, 29.9017325884913, 29.9017607810261, 29.9019119161285, 29.9020607258514))",1,1,1,0,1,1,0,NA,5
1128601921,12860192,128601921,p1,Bathinda,Yes,12-Nov-19,NA,.s,"list(c(75.1601368188858, 75.1603108271956, 75.1607839018106, 75.1605931296944, 75.1601368188858, 29.9198657158353, 29.9213453983811, 29.9213291254798, 29.919845083814, 29.9198657158353))",0,1,1,0,1,1,0,NA,4
1128602041,12860204,128602041,p1,Bathinda,Yes,16-Nov-19,Stubble managed,Burnt,"list(c(75.1655860617756, 75.1656765863299, 75.166543610394, 75.166467167437, 75.1655860617756, 29.9142333058967, 29.9148915314235, 29.9148028964515, 29.9141827400471, 29.9142333058967))",0,0,1,0,0,1,0,NA,2
1128602151,12860215,128602151,p1,Bathinda,Yes,12-Nov-19,Stubble not managed,.s,"list(c(75.1656309887766, 75.1648873463273, 75.1651076227426, 75.1659025624394, 75.1656309887766, 29.9222819574881, 29.9224757773384, 29.9234826465011, 29.9234009931332, 29.9222819574881))",0,0,0,0,0,0,0,NA,0
1128602451,12860245,128602451,p1,Bathinda,Yes,16-Nov-19,Stubble managed,Burnt,"list(c(75.1798523962497, 75.1798513904213, 75.1793689280748, 75.1785230264067, 75.1786266267299, 75.1798523962497, 29.8927939901981, 29.8923978051077, 29.8920690545818, 29.8921132368553, 29.8929073517464, 29.8927939901981))",1,1,1,1,1,0,0,NA,5
1128602661,12860266,128602661,p1,Bathinda,Yes,16-Nov-19,Stubble managed,Created bales,"list(c(75.1516027003526, 75.1512432843446, 75.1523500308394, 75.152541808784, 75.1520700752735, 75.1516027003526, 29.925052063522, 29.9260257812143, 29.9260760504755, 29.9250604902454, 29.9250697886979, 29.925052063522))",0,0,0,0,0,0,0,NA,0
1128602891,12860289,128602891,p1,Bathinda,Yes,16-Nov-19,Stubble managed,Burnt,"list(c(75.1863708347082, 75.1862437650561, 75.1861401647329, 75.186026841402, 75.1859225705265, 75.1857991889119, 75.1856627315282, 75.1855480670928, 75.1853844523429, 75.1852818578481, 75.185276158154, 75.1852238550782, 75.1863708347082, 29.903932454168, 29.9037438297244, 29.9036604163358, 29.9035653773027, 29.9034842888816, 29.9033976782372, 29.9033168803198, 29.9032901414262, 29.9032433483451, 29.9032285256876, 29.9032276537665, 29.9039702371415, 29.903932454168))",0,0,0,0,0,0,0,NA,0
1128603071,12860307,128603071,p1,Bathinda,Yes,16-Nov-19,Stubble managed,Burnt,"list(c(75.1532696932554, 75.1533384248614, 75.1545601710677, 75.1545289903879, 75.1532696932554, 29.9097651037102, 29.910400399836, 29.9102516025707, 29.9095921838893, 29.9097651037102))",0,0,1,0,0,0,0,NA,1
1128603201,12860320,128603201,p1,Bathinda,No,12-Nov-19,NA,.s,"list(c(75.179118476808, 75.1782021671533, 75.1788083463907, 75.1808464899659, 75.1809715479612, 75.179118476808, 29.9007946735321, 29.9003214983334, 29.9017857764627, 29.9016017982768, 29.9013663754581, 29.9007946735321))",0,0,0,0,0,0,0,NA,0
1128800031,12880003,128800031,p1,Bathinda,Yes,10-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.8914233967661, 74.8921606689691, 74.8928060755133, 74.8928761482238, 74.8928503319621, 74.8928392678499, 74.8928064107894, 74.8927929997444, 74.8925174027681, 74.8921965435147, 74.8918890953063, 74.8916366323828, 74.8912822455167, 74.8914233967661, 30.2556837868137, 30.2556264446772, 30.2555832932493, 30.2555688129001, 30.2552476382069, 30.2549209598943, 30.25458066883, 30.2545380961628, 30.2545435987535, 30.2545737181917, 30.2545824064895, 30.2546145531846, 30.254630771333, 30.2556837868137
))",0,0,0,0,0,0,0,NA,0
1128800281,12880028,128800281,p1,Bathinda,No,14-Nov-19,NA,.s,"list(c(74.8883143812417, 74.8883754014968, 74.8893078044057, 74.8892561718821, 74.8891780525445, 74.8890255019068, 74.888761639595, 74.8883143812417, 30.2504197550163, 30.2512344588448, 30.2511481521114, 30.2509601885271, 30.250349956045, 30.250344163597, 30.2503771805459, 30.2504197550163))",0,0,1,0,1,0,0,NA,2
1128800391,12880039,128800391,p1,Bathinda,Yes,10-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.9134382978081, 74.912359714508, 74.9124727025628, 74.9135697260499, 74.9134382978081, 30.2548717263664, 30.2549461558666, 30.2560692525293, 30.2559670217243, 30.2548717263664))",1,0,1,0,1,0,0,NA,3
1128801091,12880109,128801091,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Created bales,"list(c(74.9226208403706, 74.9215871840715, 74.9216220527887, 74.9225601553916, 74.9226208403706, 30.2593266815039, 30.2593281294835, 30.259593398988, 30.2596637705812, 30.2593266815039))",0,0,1,0,0,0,0,NA,1
1128801111,12880118,128801111,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Created bales,"list(c(74.8774068430066, 74.8774578049778, 74.8787231370806, 74.8787060379981, 74.8774068430066, 30.2641703434803, 30.2648027877464, 30.2647144658753, 30.2640820210402, 30.2641703434803))",0,0,1,0,1,0,0,NA,2
1128801261,12880126,128801261,p1,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(74.9136237055063, 74.9137796089053, 74.914550743997, 74.9145648255944, 74.9136237055063, 30.2582945562064, 30.2595687833982, 30.2595537244461, 30.2582418491801, 30.2582945562064))",0,0,0,0,0,0,0,NA,0
1128801351,12880135,128801351,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Created bales,"list(c(74.9180459976196, 74.9163357540965, 74.9166153743863, 74.9181734025478, 74.9187004566192, 74.9187557771801, 74.9181777611374, 74.9180459976196, 30.2675360932, 30.2676649525281, 30.2694958949982, 30.2693241822496, 30.2692691646106, 30.2683830868094, 30.2684714053805, 30.2675360932))",0,0,1,0,1,0,0,NA,2
1128801431,12880143,128801431,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.8774561285972, 74.8772791028022, 74.8765240609645, 74.8766816407442, 74.8774561285972, 30.2607772567758, 30.2594949365918, 30.2595571995891, 30.2608224330623, 30.2607772567758))",0,0,0,0,0,0,0,NA,0
1128801991,12880199,128801991,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Created bales,"list(c(74.8950390145182, 74.8959707468748, 74.8958463594317, 74.8949122801423, 74.8950390145182, 30.2568126671093, 30.2567370806092, 30.2553814369894, 30.2554121353857, 30.2568126671093))",1,1,0,0,1,0,0,NA,3
1128802091,12880209,128802091,p1,Bathinda,Yes,10-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.8837438970804, 74.8838793486356, 74.8846367374062, 74.8846853524446, 74.8845609650016, 74.8844905570149, 74.8837438970804, 30.2655794376323, 30.2671364834216, 30.2670803062644, 30.2667157331073, 30.2666595557093, 30.2655606150939, 30.2655794376323))",0,0,1,0,1,0,0,NA,2
1129000151,12900015,129000151,p1,Bathinda,Yes,12-Nov-19,Stubble managed,Burnt,"list(c(74.8984876647591, 74.8978938907384, 74.8982975631952, 74.8986838012933, 74.8990130424499, 74.899034500122, 74.8996621370315, 74.8996594548225, 74.8990562930703, 74.8990432173013, 74.8984876647591, 30.0142011071505, 30.0145047773096, 30.0151510168288, 30.0150017956785, 30.0149628936296, 30.0149475069941, 30.0148685415821, 30.0148348651373, 30.0139366288452, 30.0139212420505, 30.0142011071505))",1,0,0,0,1,0,0,NA,2
1129000321,12900032,129000321,p1,Bathinda,Yes,15-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.9005874991416, 74.8999280110001, 74.8993100970983, 74.8999675735831, 74.9003072082996, 74.9005874991416, 30.0055336321085, 30.0045392076545, 30.0048751355118, 30.0058628787679, 30.0056988362567, 30.0055336321085))",0,0,1,0,0,0,0,NA,1
1129000661,12900066,129000661,p1,Bathinda,Yes,15-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.8954755440354, 74.894948489964, 74.8959479480981, 74.8963318392634, 74.8954755440354, 29.9820114453097, 29.9823657451954, 29.9833624246519, 29.9829880902131, 29.9820114453097))",1,0,0,0,1,0,1,NA,2
1129001051,12900105,129001051,p1,Bathinda,Yes,12-Nov-19,Stubble management ongoing,Incorporated stubble into the soil,"list(c(74.8916383087635, 74.8904098570346, 74.8908597975969, 74.8915125802159, 74.8917016759514, 74.8922817036509, 74.8916383087635, 30.0031240591461, 30.0038243772621, 30.0044558787878, 30.0041263371138, 30.004359774677, 30.0039988753269, 30.0031240591461))",1,0,0,0,0,1,0,NA,2
1129001121,12900112,129001121,p1,Bathinda,Yes,12-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.9061909690499, 74.9067649617791, 74.9080302938818, 74.9074687063694, 74.9061909690499, 30.0127512580297, 30.0136175701048, 30.0129748044302, 30.012088744829, 30.0127512580297))",0,0,0,0,0,0,0,NA,0
1129100631,12910063,129100631,p1,Bathinda,Yes,13-Nov-19,Stubble managed,Created bales,"list(c(75.0674373283982, 75.0665444880723, 75.0665800273418, 75.0664874911308, 75.0672660022974, 75.067344456911, 75.0677658990025, 75.0680515542626, 75.0685802847146, 75.0686443224549, 75.0674373283982, 30.4786998932745, 30.4787183858762, 30.4801781345344, 30.4806340847953, 30.4806216603235, 30.4808311424853, 30.4808311424853, 30.4808432779899, 30.4808681268754, 30.4786998932745, 30.4786998932745))",1,0,0,0,1,1,0,NA,3
1129100831,12910083,129100831,p1,Bathinda,Yes,10-Nov-19,Stubble management ongoing,Created bales,"list(c(75.0279076024889, 75.0279441475868, 75.0266151130199, 75.0265936553478, 75.0279076024889, 30.4857560104557, 30.4844656584633, 30.484457857358, 30.4857508097879, 30.4857560104557))",0,0,0,0,0,0,0,NA,0
1129100861,12910086,129100861,p1,Bathinda,Yes,13-Nov-19,Stubble managed,Burnt,"list(c(75.060589313507, 75.0592954829335, 75.0592847540974, 75.0605819374322, 75.060589313507, 30.4965996651662, 30.4965935983965, 30.4974469869505, 30.4974579648181, 30.4965996651662))",0,0,1,0,1,0,0,NA,2
1129101071,12910107,129101071,p1,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(75.0332502275705, 75.0314692407846, 75.0321964547038, 75.0332609564065, 75.0332502275705, 30.4997627118046, 30.4997150458682, 30.5004233881664, 30.5004438988168, 30.4997627118046))",1,0,0,0,0,1,0,NA,2
1129101101,12910110,129101101,p1,Bathinda,Yes,9-Nov-19,Stubble managed,Burnt,"list(c(75.0508689880371, 75.0508629530668, 75.0522680953145, 75.0522355735301, 75.051175430417, 75.0511787831783, 75.0508689880371, 30.4931811249352, 30.4948379749083, 30.494814285186, 30.4942985989475, 30.4942864651207, 30.4931932588998, 30.4931811249352))",1,1,1,0,1,1,0,NA,5
1129101551,12910155,129101551,p1,Bathinda,Yes,13-Nov-19,Stubble managed,Burnt,"list(c(75.043579749763, 75.0435703620314, 75.0444078817963, 75.0444145873188, 75.043579749763, 30.4930531404068, 30.4935122082841, 30.493522030984, 30.4930886756313, 30.4930531404068))",0,0,0,1,0,0,0,NA,1
1129102911,12910291,129102911,p1,Bathinda,Yes,9-Nov-19,Stubble managed,Burnt,"list(c(75.0392097607254, 75.0395909696817, 75.0396228209137, 75.0392369180917, 75.0385807827115, 75.0385975465178, 75.0391799211502, 75.0392097607254, 30.496257903217, 30.4962342138405, 30.4952461883635, 30.4952435882833, 30.4952288544937, 30.4960926552506, 30.4961172113473, 30.496257903217))",0,0,0,0,0,0,0,NA,0
1129103071,12910307,129103071,p1,Bathinda,Yes,13-Nov-19,Stubble managed,Used CRM machine,"list(c(75.0511298328638, 75.0522409379482, 75.0528400763869, 75.0511398911476, 75.0511298328638, 30.4802232095603, 30.480243724469, 30.4791997701765, 30.479200059122, 30.4802232095603))",0,0,0,0,0,0,0,NA,0
1129300011,12930001,129300011,p1,Bathinda,Yes,12-Nov-19,Stubble managed,Burnt,"list(c(75.1024076342582, 75.1026057824492, 75.1026778668165, 75.1027764379978, 75.1025105640292, 75.1022393256425, 75.1021551713347, 75.1020519062876, 75.1018856093287, 75.1018460467457, 75.1018939912319, 75.1024076342582, 29.9964565625047, 29.9961978442706, 29.996095924781, 29.9959478364473, 29.9957739049654, 29.9956182665195, 29.9957262842728, 29.9958645003663, 29.9960831485413, 29.9961374475486, 29.9961859391504, 29.9964565625047))",0,0,0,0,0,0,0,NA,0
1129300521,12930052,129300521,p1,Bathinda,Yes,11-Nov-19,Stubble managed,Burnt,"list(c(75.0572808086872, 75.057877600193, 75.0582896545529, 75.0577045977115, 75.0572808086872, 29.9868376561485, 29.9871800326147, 29.9866157932448, 29.9862792227887, 29.9868376561485))",1,0,0,0,0,0,0,NA,1
1129300821,12930082,129300821,p1,Bathinda,Yes,11-Nov-19,Stubble managed,Burnt,"list(c(75.0590701773762, 75.0593585148453, 75.0588995218276, 75.0591127574443, 75.0589015334844, 75.0586370006203, 75.0584810972213, 75.058044232428, 75.0590701773762, 29.9699787290062, 29.9695837224218, 29.9692996652456, 29.9689906287041, 29.9688843245589, 29.968739390582, 29.9688082269861, 29.9693751815475, 29.9699787290062))",0,1,0,0,0,0,0,NA,1
1129301991,12930199,129301991,p1,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.0657917931675, 75.0670956820249, 75.0674152001738, 75.0661324337124, 75.0657917931675, 29.9954420114922, 29.9962091686518, 29.9957428353697, 29.9949878702435, 29.9954420114922))",0,0,0,0,0,1,0,NA,1
1129302231,12930223,129302231,p1,Bathinda,Yes,14-Nov-19,Stubble not managed,.s,"list(c(75.0624450668692, 75.0621889159083, 75.062383711338, 75.0615666434168, 75.0607525929808, 75.0619401410222, 75.0624450668692, 29.9678299904032, 29.9676740177063, 29.9673443539381, 29.9669112873611, 29.9678657159585, 29.9684942512701, 29.9678299904032))",0,0,0,0,1,0,0,NA,1
1129302841,12930284,129302841,p1,Bathinda,Yes,11-Nov-19,Stubble managed,Burnt,"list(c(75.1036243513226, 75.1041510701179, 75.1042704284191, 75.1050817966461, 75.1045208796858, 75.1036243513226, 29.9805448626661, 29.9808974253027, 29.9807313086315, 29.9797096269113, 29.9794151436456, 29.9805448626661))",0,0,0,0,1,0,0,NA,1
